coa_id,bu_id,source_id,segment1_id,segment2_id,user_listing_id,approved_by_id,year_flag,period_flag,EY_period,journal_type,reporting_curr_cd,functional_curr_cd,source_type,current_amount,prior_amount,count_of_je_line_items,count_of_manual_je_lines,manual_amount,manual_functional_amount,count_ofdistinct_preparers,total_debit_activity,largest_line_item,largest_functional_line_item,total_credit_activity,net_reporting_amount,net_reporting_amount_credit,net_reporting_amount_debit,net_functional_amount,net_functional_amount_credit,net_functional_amount_debit,functional_ending_balance,reporting_ending_balance,net_functional_amount_current,net_functional_amount_prior,net_reporting_amount_current,net_reporting_amount_prior
1812,3,3,3,15,13,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,2387.95,0,1,1,2387.95,2387.95,1,2387.95,0,2387.95,0,0,0,0,2387.95,0,2387.95,0,0,2387.95,0,0,0
1816,8,2,26,22,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,568.18,0,1,1,568.18,568.18,1,568.18,0,568.18,0,0,0,0,568.18,0,568.18,0,0,568.18,0,0,0
1816,8,23,26,22,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-568.18,0,1,1,-568.18,-568.18,1,0,0,568.18,0,0,0,0,-568.18,568.18,0,0,0,-568.18,0,0,0
1817,9,3,24,20,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,392.95,0,1,1,392.95,392.95,1,392.95,0,392.95,0,0,0,0,392.95,0,392.95,0,0,392.95,0,0,0
1817,9,3,24,20,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,392.96,0,1,1,392.96,392.96,1,392.96,0,392.96,0,0,0,0,392.96,0,392.96,0,0,392.96,0,0,0
1817,9,3,24,20,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,392.92,0,1,1,392.92,392.92,1,392.92,0,392.92,0,0,0,0,392.92,0,392.92,0,0,392.92,0,0,0
1820,3,3,3,15,13,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,62.54,0,1,1,62.54,62.54,1,62.54,0,62.54,0,0,0,0,62.54,0,62.54,0,0,62.54,0,0,0
1820,3,3,3,15,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,207.84,0,1,1,207.84,207.84,1,207.84,0,207.84,0,0,0,0,207.84,0,207.84,0,0,207.84,0,0,0
1821,4,3,28,24,13,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,1557.99,0,1,1,1557.99,1557.99,1,1557.99,0,1557.99,0,0,0,0,1557.99,0,1557.99,0,0,1557.99,0,0,0
1821,4,3,28,24,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,567.74,0,1,1,567.74,567.74,1,567.74,0,567.74,0,0,0,0,567.74,0,567.74,0,0,567.74,0,0,0
1823,6,3,18,12,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,1555.34,0,1,1,1555.34,1555.34,1,1555.34,0,1555.34,0,0,0,0,1555.34,0,1555.34,0,0,1555.34,0,0,0
1823,6,3,18,12,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,1597.01,0,1,1,1597.01,1597.01,1,1597.01,0,1597.01,0,0,0,0,1597.01,0,1597.01,0,0,1597.01,0,0,0
1823,6,22,10,10,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,622.14,0,1,1,622.14,622.14,1,622.14,0,622.14,0,0,0,0,622.14,0,622.14,0,0,622.14,0,0,0
1732,6,3,31,27,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,-1382.62,0,1,1,-1382.62,-1382.62,1,0,0,1382.62,0,0,0,0,-1382.62,1382.62,0,0,0,-1382.62,0,0,0
1732,6,3,31,27,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,-1382.61,0,1,1,-1382.61,-1382.61,1,0,0,1382.61,0,0,0,0,-1382.61,1382.61,0,0,0,-1382.61,0,0,0
1732,6,3,31,27,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,-1382.61,0,1,1,-1382.61,-1382.61,1,0,0,1382.61,0,0,0,0,-1382.61,1382.61,0,0,0,-1382.61,0,0,0
1734,3,3,30,26,13,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,-7433.85,0,1,1,-7433.85,-7433.85,1,0,0,7433.85,0,0,0,0,-7433.85,7433.85,0,0,0,-7433.85,0,0,0
1734,3,3,30,26,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,-7433.85,0,1,1,-7433.85,-7433.85,1,0,0,7433.85,0,0,0,0,-7433.85,7433.85,0,0,0,-7433.85,0,0,0
1737,8,1,32,28,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,8054.82,0,1,1,8054.82,8054.82,1,8054.82,0,8054.82,0,0,0,0,8054.82,0,8054.82,0,0,8054.82,0,0,0
1737,8,14,32,28,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,3925.8,0,2,2,3925.8,3925.8,1,3925.8,0,2350.8,0,0,0,0,3925.8,0,3925.8,0,0,3925.8,0,0,0
1745,5,3,30,26,13,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-242.9,0,1,1,-242.9,-242.9,1,0,0,242.9,0,0,0,0,-242.9,242.9,0,0,0,-242.9,0,0,0
1749,3,22,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,-10000,0,1,1,-10000,-10000,1,0,0,10000,0,0,0,0,-10000,10000,0,0,0,-10000,0,0,0
1753,8,33,32,28,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-31361.63,0,4,4,-31361.63,-31361.63,1,0,0,28834,0,0,0,0,-31361.63,31361.63,0,0,0,-31361.63,0,0,0
1753,8,33,32,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-43788.77,0,10,10,-43788.77,-43788.77,1,0,0,23338,0,0,0,0,-43788.77,43788.77,0,0,0,-43788.77,0,0,0
1753,8,33,32,28,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-52652.32,0,8,8,-52652.32,-52652.32,1,0,0,25763,0,0,0,0,-52652.32,52652.32,0,0,0,-52652.32,0,0,0
1754,5,22,30,26,13,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-416.33,0,1,1,-416.33,-416.33,1,0,0,416.33,0,0,0,0,-416.33,416.33,0,0,0,-416.33,0,0,0
1754,5,33,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-12,0,2,2,-12,-2.68,1,0,0,2.23,0,0,0,0,-2.68,2.68,0,0,0,-2.68,0,0,0
1754,5,34,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,99689.61,0,4,4,99689.61,22800,1,152000.01,0,12000,0,0,0,0,22800,12000,34800,0,0,22800,0,0,0
1754,5,36,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-13134.98,0,1,1,-13134.98,-2924.67,1,0,0,2924.67,0,0,0,0,-2924.67,2924.67,0,0,0,-2924.67,0,0,0
1756,8,2,32,28,20,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,40000,0,2,2,40000,178012,1,40000,0,133509,0,0,0,0,178012,0,178012,0,0,178012,0,0,0
1756,8,36,32,28,20,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-7627.5,0,1,1,-7627.5,-34313.07,1,0,0,34313.07,0,0,0,0,-34313.07,34313.07,0,0,0,-34313.07,0,0,0
1760,4,2,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-30000,0,1,1,-30000,-30000,1,0,0,30000,0,0,0,0,-30000,30000,0,0,0,-30000,0,0,0
1732,6,3,31,27,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,-1382.57,0,1,1,-1382.57,-1382.57,1,0,0,1382.57,0,0,0,0,-1382.57,1382.57,0,0,0,-1382.57,0,0,0
1732,6,3,31,27,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,-1382.57,0,1,1,-1382.57,-1382.57,1,0,0,1382.57,0,0,0,0,-1382.57,1382.57,0,0,0,-1382.57,0,0,0
1734,3,3,30,26,13,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,-7433.85,0,1,1,-7433.85,-7433.85,1,0,0,7433.85,0,0,0,0,-7433.85,7433.85,0,0,0,-7433.85,0,0,0
1734,3,3,30,26,13,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,-7433.86,0,1,1,-7433.86,-7433.86,1,0,0,7433.86,0,0,0,0,-7433.86,7433.86,0,0,0,-7433.86,0,0,0
1734,3,3,30,26,13,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,-7433.85,0,1,1,-7433.85,-7433.85,1,0,0,7433.85,0,0,0,0,-7433.85,7433.85,0,0,0,-7433.85,0,0,0
1749,3,2,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-10000,0,1,1,-10000,-10000,1,0,0,10000,0,0,0,0,-10000,10000,0,0,0,-10000,0,0,0
1753,8,33,32,28,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-38549.69,0,4,4,-38549.69,-38549.69,1,0,0,33967,0,0,0,0,-38549.69,38549.69,0,0,0,-38549.69,0,0,0
1753,8,33,32,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-51855.81,0,4,4,-51855.81,-51855.81,1,0,0,51778,0,0,0,0,-51855.81,51855.81,0,0,0,-51855.81,0,0,0
1753,8,34,32,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,55000,0,1,1,55000,55000,1,55000,0,55000,0,0,0,0,55000,0,55000,0,0,55000,0,0,0
1754,5,33,30,26,20,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,-130,0,2,2,-130,-28.75,1,0,0,26.54,0,0,0,0,-28.75,28.75,0,0,0,-28.75,0,0,0
1754,5,33,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-38,0,7,7,-38,-8.41,1,0,0,2.22,0,0,0,0,-8.41,8.41,0,0,0,-8.41,0,0,0
1754,5,34,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,13158.63,0,1,1,13158.63,2950,1,13158.63,0,2950,0,0,0,0,2950,0,2950,0,0,2950,0,0,0
1754,5,36,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-252910.96,0,4,4,-252910.96,-56165.81,1,0,0,24205.44,0,0,0,0,-56165.81,56165.81,0,0,0,-56165.81,0,0,0
1756,8,22,32,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-5823.84,0,1,1,-5823.84,-5823.84,1,0,0,5823.84,0,0,0,0,-5823.84,5823.84,0,0,0,-5823.84,0,0,0
1761,5,14,30,26,13,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,-1644.39,0,1,1,-1644.39,-363.75,1,0,0,363.75,0,0,0,0,-363.75,363.75,0,0,0,-363.75,0,0,0
1761,5,14,30,26,22,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,-5165.69,0,1,1,-5165.69,-1141.87,1,0,0,1141.87,0,0,0,0,-1141.87,1141.87,0,0,0,-1141.87,0,0,0
1762,6,19,31,27,21,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,-3200,0,1,1,-3200,-3200,1,0,0,3200,0,0,0,0,-3200,3200,0,0,0,-3200,0,0,0
1764,8,14,32,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-709.18,0,1,1,-709.18,-3204.64,1,0,0,3204.64,0,0,0,0,-3204.64,3204.64,0,0,0,-3204.64,0,0,0
1766,10,10,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,33.04,0,1,1,33.04,7.56,1,33.04,0,7.56,0,0,0,0,7.56,0,7.56,0,0,7.56,0,0,0
1793,4,22,30,26,13,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,-16162.24,0,1,1,-16162.24,-16162.24,1,0,0,16162.24,0,0,0,0,-16162.24,16162.24,0,0,0,-16162.24,0,0,0
1793,4,22,30,26,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,-35577.47,0,1,1,-35577.47,-35577.47,1,0,0,35577.47,0,0,0,0,-35577.47,35577.47,0,0,0,-35577.47,0,0,0
1796,8,22,32,28,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-1640,0,2,2,-1640,-1640,1,1630,0,3270,0,0,0,0,-1640,3270,1630,0,0,-1640,0,0,0
1812,3,3,3,15,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,2387.96,0,1,1,2387.96,2387.96,1,2387.96,0,2387.96,0,0,0,0,2387.96,0,2387.96,0,0,2387.96,0,0,0
1816,8,3,7,7,13,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,651.06,0,1,1,651.06,651.06,1,651.06,0,651.06,0,0,0,0,651.06,0,651.06,0,0,651.06,0,0,0
1816,8,3,7,7,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,568.16,0,1,1,568.16,568.16,1,568.16,0,568.16,0,0,0,0,568.16,0,568.16,0,0,568.16,0,0,0
1816,8,23,26,22,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-485.27,0,1,1,-485.27,-485.27,1,0,0,485.27,0,0,0,0,-485.27,485.27,0,0,0,-485.27,0,0,0
1816,8,23,26,22,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-566.96,0,1,1,-566.96,-566.96,1,0,0,566.96,0,0,0,0,-566.96,566.96,0,0,0,-566.96,0,0,0
1817,9,3,24,20,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,392.94,0,1,1,392.94,392.94,1,392.94,0,392.94,0,0,0,0,392.94,0,392.94,0,0,392.94,0,0,0
1820,3,3,3,15,13,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,32.32,0,1,1,32.32,32.32,1,32.32,0,32.32,0,0,0,0,32.32,0,32.32,0,0,32.32,0,0,0
1820,3,3,3,15,13,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,207.84,0,1,1,207.84,207.84,1,207.84,0,207.84,0,0,0,0,207.84,0,207.84,0,0,207.84,0,0,0
1820,3,3,3,15,13,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,227.17,0,1,1,227.17,227.17,1,227.17,0,227.17,0,0,0,0,227.17,0,227.17,0,0,227.17,0,0,0
1821,4,3,28,24,13,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,1557.98,0,1,1,1557.98,1557.98,1,1557.98,0,1557.98,0,0,0,0,1557.98,0,1557.98,0,0,1557.98,0,0,0
1821,4,3,28,24,13,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,1467.96,0,1,1,1467.96,1467.96,1,1467.96,0,1467.96,0,0,0,0,1467.96,0,1467.96,0,0,1467.96,0,0,0
1821,4,3,28,24,13,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,505.99,0,1,1,505.99,505.99,1,505.99,0,505.99,0,0,0,0,505.99,0,505.99,0,0,505.99,0,0,0
1823,6,3,18,12,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,1555.39,0,1,1,1555.39,1555.39,1,1555.39,0,1555.39,0,0,0,0,1555.39,0,1555.39,0,0,1555.39,0,0,0
1823,6,3,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,1555.36,0,1,1,1555.36,1555.36,1,1555.36,0,1555.36,0,0,0,0,1555.36,0,1555.36,0,0,1555.36,0,0,0
1823,6,3,18,12,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,1658.94,0,1,1,1658.94,1658.94,1,1658.94,0,1658.94,0,0,0,0,1658.94,0,1658.94,0,0,1658.94,0,0,0
1823,6,22,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,-622.14,0,1,1,-622.14,-622.14,1,0,0,622.14,0,0,0,0,-622.14,622.14,0,0,0,-622.14,0,0,0
1823,6,22,18,12,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,-622.14,0,1,1,-622.14,-622.14,1,0,0,622.14,0,0,0,0,-622.14,622.14,0,0,0,-622.14,0,0,0
1823,6,22,18,12,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,-622.14,0,1,1,-622.14,-622.14,1,0,0,622.14,0,0,0,0,-622.14,622.14,0,0,0,-622.14,0,0,0
1824,6,3,18,12,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,534.52,0,1,1,534.52,534.52,1,534.52,0,534.52,0,0,0,0,534.52,0,534.52,0,0,534.52,0,0,0
1824,6,3,18,12,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,534.52,0,1,1,534.52,534.52,1,534.52,0,534.52,0,0,0,0,534.52,0,534.52,0,0,534.52,0,0,0
1824,6,22,10,10,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,213.81,0,1,1,213.81,213.81,1,213.81,0,213.81,0,0,0,0,213.81,0,213.81,0,0,213.81,0,0,0
1824,6,22,10,10,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,213.8,0,1,1,213.8,213.8,1,213.8,0,213.8,0,0,0,0,213.8,0,213.8,0,0,213.8,0,0,0
1824,6,22,18,12,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,-213.81,0,1,1,-213.81,-213.81,1,0,0,213.81,0,0,0,0,-213.81,213.81,0,0,0,-213.81,0,0,0
1824,6,22,18,12,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,-213.8,0,1,1,-213.8,-213.8,1,0,0,213.8,0,0,0,0,-213.8,213.8,0,0,0,-213.8,0,0,0
1824,6,22,18,12,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,-213.8,0,1,1,-213.8,-213.8,1,0,0,213.8,0,0,0,0,-213.8,213.8,0,0,0,-213.8,0,0,0
1827,8,22,26,22,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,8843,0,1,1,8843,8843,1,8843,0,8843,0,0,0,0,8843,0,8843,0,0,8843,0,0,0
1827,8,22,26,22,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,24296,0,2,2,24296,24296,1,24296,0,12326,0,0,0,0,24296,0,24296,0,0,24296,0,0,0
1827,8,22,26,22,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,14649,0,1,1,14649,14649,1,14649,0,14649,0,0,0,0,14649,0,14649,0,0,14649,0,0,0
1827,8,23,26,22,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-14043,0,1,1,-14043,-14043,1,0,0,14043,0,0,0,0,-14043,14043,0,0,0,-14043,0,0,0
1828,9,22,24,20,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,424,0,1,1,424,424,1,424,0,424,0,0,0,0,424,0,424,0,0,424,0,0,0
1828,9,22,24,20,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,424,0,1,1,424,424,1,424,0,424,0,0,0,0,424,0,424,0,0,424,0,0,0
1828,9,22,24,20,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,398,0,1,1,398,398,1,398,0,398,0,0,0,0,398,0,398,0,0,398,0,0,0
1829,6,22,10,10,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,2452,0,1,1,2452,2452,1,2452,0,2452,0,0,0,0,2452,0,2452,0,0,2452,0,0,0
1831,4,14,28,24,22,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,2167.41,0,1,1,2167.41,2167.41,1,2167.41,0,2167.41,0,0,0,0,2167.41,0,2167.41,0,0,2167.41,0,0,0
1831,4,14,28,24,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,2154.65,0,1,1,2154.65,2154.65,1,2154.65,0,2154.65,0,0,0,0,2154.65,0,2154.65,0,0,2154.65,0,0,0
1760,4,33,30,26,20,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,37627.5,0,2,2,37627.5,37627.5,1,37627.5,0,30000,0,0,0,0,37627.5,0,37627.5,0,0,37627.5,0,0,0
1761,5,2,30,26,20,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,33384.45,0,1,1,33384.45,7379.95,1,33384.45,0,7379.95,0,0,0,0,7379.95,0,7379.95,0,0,7379.95,0,0,0
1761,5,10,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,258497.8,0,2,2,258497.8,59125.76,1,258497.8,0,53750.69,0,0,0,0,59125.76,0,59125.76,0,0,59125.76,0,0,0
1761,5,10,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,69464.58,0,2,2,69464.58,15467.16,1,73220.58,0,16303.48,0,0,0,0,15467.16,836.32,16303.48,0,0,15467.16,0,0,0
1761,5,11,30,26,22,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,8306.69,0,1,1,8306.69,1837.64,1,8306.69,0,1837.64,0,0,0,0,1837.64,0,1837.64,0,0,1837.64,0,0,0
1761,5,14,30,26,22,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,-11760.59,0,2,2,-11760.59,-2599.66,1,0,0,2539.98,0,0,0,0,-2599.66,2599.66,0,0,0,-2599.66,0,0,0
1761,5,14,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-146441.16,0,2,2,-146441.16,-32606.96,1,0,0,16303.48,0,0,0,0,-32606.96,32606.96,0,0,0,-32606.96,0,0,0
1761,5,19,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-218931.76,0,1,1,-218931.76,-48870.9,1,0,0,48870.9,0,0,0,0,-48870.9,48870.9,0,0,0,-48870.9,0,0,0
1761,5,19,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,-31000,0,1,1,-31000,-7073.43,1,0,0,7073.43,0,0,0,0,-7073.43,7073.43,0,0,0,-7073.43,0,0,0
1761,5,36,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,13134.98,0,1,1,13134.98,2903.73,1,13134.98,0,2903.73,0,0,0,0,2903.73,0,2903.73,0,0,2903.73,0,0,0
1762,6,36,31,27,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,14218.64,0,1,1,14218.64,14218.64,1,14218.64,0,14218.64,0,0,0,0,14218.64,0,14218.64,0,0,14218.64,0,0,0
1766,10,2,30,26,20,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,4552.5,0,1,1,4552.5,1035.76,1,4552.5,0,1035.76,0,0,0,0,1035.76,0,1035.76,0,0,1035.76,0,0,0
1766,10,2,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,78541.24,0,5,5,78541.24,17350.3,1,78541.24,0,10248.94,0,0,0,0,17350.3,0,17350.3,0,0,17350.3,0,0,0
1766,10,19,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,-3409.5,0,1,1,-3409.5,-759.17,1,0,0,759.17,0,0,0,0,-759.17,759.17,0,0,0,-759.17,0,0,0
1766,10,36,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,6137.87,0,1,1,6137.87,1362.75,1,6137.87,0,1362.75,0,0,0,0,1362.75,0,1362.75,0,0,1362.75,0,0,0
1769,4,2,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,15495.78,0,1,1,15495.78,15495.78,1,15495.78,0,15495.78,0,0,0,0,15495.78,0,15495.78,0,0,15495.78,0,0,0
1769,4,10,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,179599.49,0,2,2,179599.49,39990.08,1,179599.49,0,23686.6,0,0,0,0,39990.08,0,39990.08,0,0,39990.08,0,0,0
1769,4,11,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,5223.96,0,2,2,5223.96,5223.96,1,5223.96,0,4480.55,0,0,0,0,5223.96,0,5223.96,0,0,5223.96,0,0,0
1769,4,14,30,26,20,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,-29102.52,0,2,2,-29102.52,-29102.52,1,0,0,22861.34,0,0,0,0,-29102.52,29102.52,0,0,0,-29102.52,0,0,0
1824,6,3,18,12,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,534.49,0,1,1,534.49,534.49,1,534.49,0,534.49,0,0,0,0,534.49,0,534.49,0,0,534.49,0,0,0
1824,6,3,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,534.49,0,1,1,534.49,534.49,1,534.49,0,534.49,0,0,0,0,534.49,0,534.49,0,0,534.49,0,0,0
1824,6,3,18,12,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,534.49,0,1,1,534.49,534.49,1,534.49,0,534.49,0,0,0,0,534.49,0,534.49,0,0,534.49,0,0,0
1824,6,22,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,-213.8,0,1,1,-213.8,-213.8,1,0,0,213.8,0,0,0,0,-213.8,213.8,0,0,0,-213.8,0,0,0
1824,6,22,18,12,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,-213.8,0,1,1,-213.8,-213.8,1,0,0,213.8,0,0,0,0,-213.8,213.8,0,0,0,-213.8,0,0,0
1827,8,22,26,22,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,30560,0,3,3,30560,30560,1,30560,0,10634,0,0,0,0,30560,0,30560,0,0,30560,0,0,0
1827,8,22,26,22,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,15350,0,1,1,15350,15350,1,15350,0,15350,0,0,0,0,15350,0,15350,0,0,15350,0,0,0
1828,9,22,24,20,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,424,0,1,1,424,424,1,424,0,424,0,0,0,0,424,0,424,0,0,424,0,0,0
1828,9,22,24,20,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,424,0,1,1,424,424,1,424,0,424,0,0,0,0,424,0,424,0,0,424,0,0,0
1829,6,22,10,10,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,3273,0,1,1,3273,3273,1,3273,0,3273,0,0,0,0,3273,0,3273,0,0,3273,0,0,0
1829,6,22,10,10,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,2478,0,1,1,2478,2478,1,2478,0,2478,0,0,0,0,2478,0,2478,0,0,2478,0,0,0
1829,6,22,18,12,8,0,CY,IP,2014-004,Manual,EY_NA,MYR,Activity,8515,0,1,1,8515,8515,1,8515,0,8515,0,0,0,0,8515,0,8515,0,0,8515,0,0,0
1831,4,22,28,24,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,-623.41,0,2,2,-623.41,-623.41,1,1121.94,0,1745.35,0,0,0,0,-623.41,1745.35,1121.94,0,0,-623.41,0,0,0
1832,5,22,23,18,13,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,-249.46,0,2,2,-249.46,-249.46,1,340.3,0,589.76,0,0,0,0,-249.46,589.76,340.3,0,0,-249.46,0,0,0
1834,3,11,3,15,22,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,-231.84,0,1,1,-231.84,-231.84,1,0,0,231.84,0,0,0,0,-231.84,231.84,0,0,0,-231.84,0,0,0
1834,3,14,3,15,22,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,7638.86,0,2,2,7638.86,7638.86,1,7638.86,0,4435.59,0,0,0,0,7638.86,0,7638.86,0,0,7638.86,0,0,0
1834,3,14,3,15,22,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,4319.67,0,1,1,4319.67,4319.67,1,4319.67,0,4319.67,0,0,0,0,4319.67,0,4319.67,0,0,4319.67,0,0,0
