period_id,bu_id,engagement_id,fiscal_period_cd,fiscal_period_desc,fiscal_period_seq,fiscal_period_start,fiscal_period_end,fiscal_quarter_cd,fiscal_quarter_desc,fiscal_quarter_start,fiscal_quarter_end,fiscal_year_cd,fiscal_year_desc,fiscal_year_start,fiscal_year_end,adjustment_period,ver_start_date_id,ver_end_date_id,ver_desc
4925,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-012,2014-012,12,20150301,20150331,2014-Q4,2014-Q4,20150301,20150331,2014,2014,20140401,20150331,N,20141115,NULL,20141115
4926,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-013,2014-013,13,20150331,20150331,2014-Q4,2014-Q4,20150331,20150331,2014,2014,20140401,20150331,Y,20141115,NULL,20141115
4927,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-014,2014-014,14,20150331,20150331,2014-Q4,2014-Q4,20150331,20150331,2014,2014,20140401,20150331,Y,20141115,NULL,20141115
4928,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-015,2014-015,15,20150331,20150331,2014-Q4,2014-Q4,20150331,20150331,2014,2014,20140401,20150331,Y,20141115,NULL,20141115
4929,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-016,2014-016,16,20150331,20150331,2014-Q4,2014-Q4,20150331,20150331,2014,2014,20140401,20150331,Y,20141115,NULL,20141115
4930,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-001,2015-001,1,20150401,20150430,2015-Q1,2015-Q1,20150401,20150430,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4931,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-002,2015-002,2,20150501,20150531,2015-Q1,2015-Q1,20150501,20150531,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4932,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-003,2015-003,3,20150601,20150630,2015-Q1,2015-Q1,20150601,20150630,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4933,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-004,2015-004,4,20150701,20150731,2015-Q2,2015-Q2,20150701,20150731,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4934,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-005,2015-005,5,20150801,20150831,2015-Q2,2015-Q2,20150801,20150831,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4935,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-006,2015-006,6,20150901,20150930,2015-Q2,2015-Q2,20150901,20150930,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4936,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-007,2015-007,7,20151001,20151031,2015-Q3,2015-Q3,20151001,20151031,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4937,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-008,2015-008,8,20151101,20151130,2015-Q3,2015-Q3,20151101,20151130,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4938,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-009,2015-009,9,20151201,20151231,2015-Q3,2015-Q3,20151201,20151231,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4939,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-010,2015-010,10,20160101,20160131,2015-Q4,2015-Q4,20160101,20160131,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4940,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-011,2015-011,11,20160201,20160228,2015-Q4,2015-Q4,20160201,20160228,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4941,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-012,2015-012,12,20160229,20160331,2015-Q4,2015-Q4,20160229,20160331,2015,2015,20150401,20160331,N,20141115,NULL,20141115
4942,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-013,2015-013,13,20160331,20160331,2015-Q4,2015-Q4,20160331,20160331,2015,2015,20150401,20160331,Y,20141115,NULL,20141115
4943,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-014,2015-014,14,20160331,20160331,2015-Q4,2015-Q4,20160331,20160331,2015,2015,20150401,20160331,Y,20141115,NULL,20141115
4944,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-015,2015-015,15,20160331,20160331,2015-Q4,2015-Q4,20160331,20160331,2015,2015,20150401,20160331,Y,20141115,NULL,20141115
4945,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-016,2015-016,16,20160331,20160331,2015-Q4,2015-Q4,20160331,20160331,2015,2015,20150401,20160331,Y,20141115,NULL,20141115
4946,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-001,2016-001,1,20160401,20160430,2016-Q1,2016-Q1,20160401,20160430,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4947,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-002,2016-002,2,20160501,20160531,2016-Q1,2016-Q1,20160501,20160531,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4948,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-003,2016-003,3,20160601,20160630,2016-Q1,2016-Q1,20160601,20160630,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4949,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-004,2016-004,4,20160701,20160731,2016-Q2,2016-Q2,20160701,20160731,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4950,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-005,2016-005,5,20160801,20160831,2016-Q2,2016-Q2,20160801,20160831,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4951,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-006,2016-006,6,20160901,20160930,2016-Q2,2016-Q2,20160901,20160930,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4952,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-007,2016-007,7,20161001,20161031,2016-Q3,2016-Q3,20161001,20161031,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4953,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-008,2016-008,8,20161101,20161130,2016-Q3,2016-Q3,20161101,20161130,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4954,33,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-009,2016-009,9,20161201,20161231,2016-Q3,2016-Q3,20161201,20161231,2016,2016,20160401,20161231,N,20141115,NULL,20141115
4955,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-001,2006-001,1,20060101,20060131,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4956,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-002,2006-002,2,20060201,20060228,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4957,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-003,2006-003,3,20060301,20060331,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4958,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-004,2006-004,4,20060401,20060430,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4959,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-005,2006-005,5,20060501,20060531,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4960,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-006,2006-006,6,20060601,20060630,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4961,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-007,2006-007,7,20060701,20060731,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4962,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-008,2006-008,8,20060801,20060831,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4963,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-009,2006-009,9,20060901,20060930,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4964,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-010,2006-010,10,20061001,20061031,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4965,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-011,2006-011,11,20061101,20061130,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4966,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-012,2006-012,12,20061201,20061231,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
4967,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-013,2006-013,13,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
4968,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-014,2006-014,14,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
4969,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-015,2006-015,15,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
4970,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-016,2006-016,16,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
4971,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-001,2007-001,1,20070101,20070131,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4972,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-002,2007-002,2,20070201,20070228,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4973,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-003,2007-003,3,20070301,20070331,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4974,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-004,2007-004,4,20070401,20070430,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4975,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-005,2007-005,5,20070501,20070531,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4976,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-006,2007-006,6,20070601,20070630,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4977,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-007,2007-007,7,20070701,20070731,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4978,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-008,2007-008,8,20070801,20070831,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4979,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-009,2007-009,9,20070901,20070930,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4980,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-010,2007-010,10,20071001,20071031,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4981,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-011,2007-011,11,20071101,20071130,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4982,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-012,2007-012,12,20071201,20071231,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
4983,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-013,2007-013,13,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
4984,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-014,2007-014,14,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
4985,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-015,2007-015,15,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
4986,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-016,2007-016,16,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
4987,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-001,2008-001,1,20080101,20080131,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4988,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-002,2008-002,2,20080201,20080229,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4989,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-003,2008-003,3,20080301,20080331,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4990,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-004,2008-004,4,20080401,20080430,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4991,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-005,2008-005,5,20080501,20080531,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4992,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-006,2008-006,6,20080601,20080630,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4993,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-007,2008-007,7,20080701,20080731,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4994,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-008,2008-008,8,20080801,20080831,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4995,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-009,2008-009,9,20080901,20080930,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4996,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-010,2008-010,10,20081001,20081031,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4997,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-011,2008-011,11,20081101,20081130,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4998,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-012,2008-012,12,20081201,20081231,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
4999,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-013,2008-013,13,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5000,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-014,2008-014,14,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5001,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-015,2008-015,15,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5002,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-016,2008-016,16,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5003,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-001,2009-001,1,20090101,20090131,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5004,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-002,2009-002,2,20090201,20090228,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5005,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-003,2009-003,3,20090301,20090331,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5006,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-004,2009-004,4,20090401,20090430,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5007,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-005,2009-005,5,20090501,20090531,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5008,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-006,2009-006,6,20090601,20090630,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5009,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-007,2009-007,7,20090701,20090731,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5010,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-008,2009-008,8,20090801,20090831,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5011,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-009,2009-009,9,20090901,20090930,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5012,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-010,2009-010,10,20091001,20091031,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5013,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-011,2009-011,11,20091101,20091130,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5014,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-012,2009-012,12,20091201,20091231,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5015,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-013,2009-013,13,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5016,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-014,2009-014,14,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5017,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-015,2009-015,15,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5018,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-016,2009-016,16,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5019,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-001,2010-001,1,20100101,20100131,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5020,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-002,2010-002,2,20100201,20100228,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5021,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-003,2010-003,3,20100301,20100331,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5022,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-004,2010-004,4,20100401,20100430,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5023,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-005,2010-005,5,20100501,20100531,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5024,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-006,2010-006,6,20100601,20100630,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5025,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-007,2010-007,7,20100701,20100731,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5026,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-008,2010-008,8,20100801,20100831,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5027,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-009,2010-009,9,20100901,20100930,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5028,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-010,2010-010,10,20101001,20101031,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5029,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-011,2010-011,11,20101101,20101130,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5030,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-012,2010-012,12,20101201,20101231,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5031,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-013,2010-013,13,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
5032,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-014,2010-014,14,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
5033,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-015,2010-015,15,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
5034,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-016,2010-016,16,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
5035,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-001,2011-001,1,20110101,20110131,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5036,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-002,2011-002,2,20110201,20110228,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5037,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-003,2011-003,3,20110301,20110331,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5038,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-004,2011-004,4,20110401,20110430,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5039,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-005,2011-005,5,20110501,20110531,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5040,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-006,2011-006,6,20110601,20110630,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5041,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-007,2011-007,7,20110701,20110731,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5042,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-008,2011-008,8,20110801,20110831,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5043,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-009,2011-009,9,20110901,20110930,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5044,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-010,2011-010,10,20111001,20111031,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5045,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-011,2011-011,11,20111101,20111130,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5046,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-012,2011-012,12,20111201,20111231,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
5047,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-013,2011-013,13,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
5048,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-014,2011-014,14,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
5049,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-015,2011-015,15,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
5050,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-016,2011-016,16,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
5051,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-001,2012-001,1,20120101,20120131,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5052,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-002,2012-002,2,20120201,20120229,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5053,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-003,2012-003,3,20120301,20120331,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5054,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-004,2012-004,4,20120401,20120430,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5055,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-005,2012-005,5,20120501,20120531,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5056,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-006,2012-006,6,20120601,20120630,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
